Longitude,Latitude,DL_Min,DL_Max,DL_Mean,DL_Median,UL_Min,UL_Max,UL_Mean,UL_Median,Z_DL,Z_UL,NZ_DL,NZ_UL,DL_OR,UL_OR,DL_Total_Count,UL_Total_Count,T1_First_Entry,T2_Last_Entry,T3_DL_Median,T4_UL_Median,T5_DL_Mean,T6_UL_Mean,date
150.70625,-34.05523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081452285.0,1643081452285.0,1643081452285.0,1643081452285.0,1643081452285.0,1643081452285.0,2022-01-25
150.70632,-34.05523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081453228.0,1643081453228.0,1643081453228.0,1643081453228.0,1643081453228.0,1643081453228.0,2022-01-25
150.70636,-34.05523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081455305.0,1643081455305.0,1643081455305.0,1643081455305.0,1643081455305.0,1643081455305.0,2022-01-25
150.70643,-34.055215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081456308.0,1643081456308.0,1643081456308.0,1643081456308.0,1643081456308.0,1643081456308.0,2022-01-25
150.7065,-34.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081457245.0,1643081457245.0,1643081457245.0,1643081457245.0,1643081457245.0,1643081457245.0,2022-01-25
150.70659,-34.05519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081458959.0,1643081458959.0,1643081458959.0,1643081458959.0,1643081458959.0,1643081458959.0,2022-01-25
150.70665,-34.05519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081460243.0,1643081460243.0,1643081460243.0,1643081460243.0,1643081460243.0,1643081460243.0,2022-01-25
150.70673,-34.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081462329.0,1643081462329.0,1643081462329.0,1643081462329.0,1643081462329.0,1643081462329.0,2022-01-25
150.70679,-34.0552175,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081463279.0,1643081463279.0,1643081463279.0,1643081463279.0,1643081463279.0,1643081463279.0,2022-01-25
150.70685,-34.0552375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081464249.0,1643081464249.0,1643081464249.0,1643081464249.0,1643081464249.0,1643081464249.0,2022-01-25
150.70689,-34.0552625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081466360.0,1643081466360.0,1643081466360.0,1643081466360.0,1643081466360.0,1643081466360.0,2022-01-25
150.7069,-34.0544475,29052.0,29052.0,29052.0,29052.0,235.0,235.0,235.0,235.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081529350.0,1643081529350.0,1643081529350.0,1643081529350.0,1643081529350.0,1643081529350.0,2022-01-25
150.7069,-34.0543925,40513.0,40513.0,40513.0,40513.0,235.0,235.0,235.0,235.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081530478.0,1643081530478.0,1643081530478.0,1643081530478.0,1643081530478.0,1643081530478.0,2022-01-25
150.70691,-34.0544925,39261.0,39261.0,39261.0,39261.0,241.0,241.0,241.0,241.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081527483.0,1643081527483.0,1643081527483.0,1643081527483.0,1643081527483.0,1643081527483.0,2022-01-25
150.70692,-34.05455,32075.0,32075.0,32075.0,32075.0,217.0,217.0,217.0,217.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081525391.0,1643081525391.0,1643081525391.0,1643081525391.0,1643081525391.0,1643081525391.0,2022-01-25
150.70692,-34.05453,45697.0,45697.0,45697.0,45697.0,216.0,216.0,216.0,216.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081526378.0,1643081526378.0,1643081526378.0,1643081526378.0,1643081526378.0,1643081526378.0,2022-01-25
150.70692,-34.0543275,49505.0,49505.0,49505.0,49505.0,570.0,570.0,570.0,570.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081532281.0,1643081532281.0,1643081532281.0,1643081532281.0,1643081532281.0,1643081532281.0,2022-01-25
150.70693,-34.05529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081467320.0,1643081467320.0,1643081467320.0,1643081467320.0,1643081467320.0,1643081467320.0,2022-01-25
