Longitude,Latitude,DL_Min,DL_Max,DL_Mean,DL_Median,UL_Min,UL_Max,UL_Mean,UL_Median,Z_DL,Z_UL,NZ_DL,NZ_UL,DL_OR,UL_OR,DL_Total_Count,UL_Total_Count,T1_First_Entry,T2_Last_Entry,T3_DL_Median,T4_UL_Median,T5_DL_Mean,T6_UL_Mean,date
150.70625,-34.05523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081452298.0,1643081452298.0,1643081452298.0,1643081452298.0,1643081452298.0,1643081452298.0,2022-01-25
150.70632,-34.05523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081453253.0,1643081453253.0,1643081453253.0,1643081453253.0,1643081453253.0,1643081453253.0,2022-01-25
150.70636,-34.05523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081455298.0,1643081455298.0,1643081455298.0,1643081455298.0,1643081455298.0,1643081455298.0,2022-01-25
150.70644,-34.0552125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081456138.0,1643081456138.0,1643081456138.0,1643081456138.0,1643081456138.0,1643081456138.0,2022-01-25
150.7065,-34.0552025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081457165.0,1643081457165.0,1643081457165.0,1643081457165.0,1643081457165.0,1643081457165.0,2022-01-25
150.7066,-34.05519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081459071.0,1643081459071.0,1643081459071.0,1643081459071.0,1643081459071.0,1643081459071.0,2022-01-25
150.70663,-34.05519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081460251.0,1643081460251.0,1643081460251.0,1643081460251.0,1643081460251.0,1643081460251.0,2022-01-25
150.70674,-34.0552025,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081462108.0,1643081462108.0,1643081462108.0,1643081462108.0,1643081462108.0,1643081462108.0,2022-01-25
150.7068,-34.0552225,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081463178.0,1643081463178.0,1643081463178.0,1643081463178.0,1643081463178.0,1643081463178.0,2022-01-25
150.70685,-34.05524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081464108.0,1643081464108.0,1643081464108.0,1643081464108.0,1643081464108.0,1643081464108.0,2022-01-25
150.70689,-34.055265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081466268.0,1643081466268.0,1643081466268.0,1643081466268.0,1643081466268.0,1643081466268.0,2022-01-25
150.7069,-34.054445,8322.0,8322.0,8322.0,8322.0,123.0,123.0,123.0,123.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081529299.0,1643081529299.0,1643081529299.0,1643081529299.0,1643081529299.0,1643081529299.0,2022-01-25
150.70691,-34.0544925,8436.0,8436.0,8436.0,8436.0,140.0,140.0,140.0,140.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081527363.0,1643081527363.0,1643081527363.0,1643081527363.0,1643081527363.0,1643081527363.0,2022-01-25
150.70691,-34.05439,9408.0,9408.0,9408.0,9408.0,123.0,123.0,123.0,123.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081530346.0,1643081530346.0,1643081530346.0,1643081530346.0,1643081530346.0,1643081530346.0,2022-01-25
150.70692,-34.05529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081467136.0,1643081467136.0,1643081467136.0,1643081467136.0,1643081467136.0,1643081467136.0,2022-01-25
150.70692,-34.0545475,7977.0,7977.0,7977.0,7977.0,121.0,121.0,121.0,121.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081525318.0,1643081525318.0,1643081525318.0,1643081525318.0,1643081525318.0,1643081525318.0,2022-01-25
150.70692,-34.05453,9405.0,9405.0,9405.0,9405.0,129.0,129.0,129.0,129.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081526358.0,1643081526358.0,1643081526358.0,1643081526358.0,1643081526358.0,1643081526358.0,2022-01-25
150.70692,-34.0543175,9863.0,9863.0,9863.0,9863.0,156.0,156.0,156.0,156.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081532328.0,1643081532328.0,1643081532328.0,1643081532328.0,1643081532328.0,1643081532328.0,2022-01-25
150.70694,-34.054565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081509169.0,1643081509169.0,1643081509169.0,1643081509169.0,1643081509169.0,1643081509169.0,2022-01-25
150.70694,-34.05455,9406.0,18702.0,13623.666666666666,13480.0,133.0,389.0,213.33333333333334,190.0,4.0,4.0,6.0,6.0,0.0,0.0,10.0,10.0,1643081510988.0,1643081523318.0,1643081518345.0,1643081520329.0,1643081518345.0,1643081520329.0,2022-01-25
